zip,street,units,type,url_addr,file_no
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/27-new-dawn-irvine-ca-92620--2081056932,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/28-new-dawn-irvine-ca-92620--2081057088,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/29-new-dawn-irvine-ca-92620--2081057257,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/30-new-dawn-irvine-ca-92620--2081057667,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/31-new-dawn-irvine-ca-92620--2081057848,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/32-new-dawn-irvine-ca-92620--1057345255,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/33-new-dawn-irvine-ca-92620--2081058219,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/35-new-dawn-irvine-ca-92620--1001959644,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/37-new-dawn-irvine-ca-92620--2081058743,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/39-new-dawn-irvine-ca-92620--2081058989,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/41-new-dawn-irvine-ca-92620--2081059573,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/45-new-dawn-irvine-ca-92620--1002991898,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/46-new-dawn-irvine-ca-92620--1002991156,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/48-new-dawn-irvine-ca-92620--2081060292,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/49-new-dawn-irvine-ca-92620--2081060392,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/50-new-dawn-irvine-ca-92620--2081060720,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/51-new-dawn-irvine-ca-92620--2081060862,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/52-new-dawn-irvine-ca-92620--2081061526,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/53-new-dawn-irvine-ca-92620--1001975901,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/57-new-dawn-irvine-ca-92620--2081062136,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/59-new-dawn-irvine-ca-92620--2283651661,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/59-new-dawn-irvine-ca-92620--2313677465,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/60-new-dawn-irvine-ca-92620--1058844347,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/61-new-dawn-irvine-ca-92620--2081062795,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/62-new-dawn-irvine-ca-92620--2081062923,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/63-new-dawn-irvine-ca-92620--2081063060,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/65-new-dawn-irvine-ca-92620--2081063271,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/67-new-dawn-irvine-ca-92620--1059129135,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/71-new-dawn-irvine-ca-92620--2081063998,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/75-new-dawn-irvine-ca-92620--1012291558,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/76-new-dawn-irvine-ca-92620--2081064419,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/77-new-dawn-irvine-ca-92620--2081064504,4 of 4
92620,New Dawn,50,Single Family,https://www.trulia.com/p/ca/irvine/78-new-dawn-irvine-ca-92620--2081064577,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/2-garden-gate-ln-irvine-ca-92620--2081057379,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/6-garden-gate-ln-irvine-ca-92620--2081063703,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/8-garden-gate-ln-irvine-ca-92620--2081065641,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/10-garden-gate-ln-irvine-ca-92620--2081051178,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/12-garden-gate-ln-irvine-ca-92620--2081052338,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/14-garden-gate-ln-irvine-ca-92620--2081053304,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/16-garden-gate-ln-irvine-ca-92620--1013575025,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/18-garden-gate-ln-irvine-ca-92620--2081054467,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/20-garden-gate-ln-irvine-ca-92620--2081055247,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/22-garden-gate-ln-irvine-ca-92620--2081055831,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/24-garden-gate-ln-irvine-ca-92620--1056617508,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/26-garden-gate-ln-irvine-ca-92620--1002014779,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/28-garden-gate-ln-irvine-ca-92620--2081057052,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/30-garden-gate-ln-irvine-ca-92620--1057169311,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/32-garden-gate-ln-irvine-ca-92620--2081057993,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/34-garden-gate-ln-irvine-ca-92620--2081058325,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/36-garden-gate-ln-irvine-ca-92620--2081058584,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/38-garden-gate-ln-irvine-ca-92620--2081058831,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/40-garden-gate-ln-irvine-ca-92620--2081059357,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/166-garden-gate-ln-irvine-ca-92620--1001893895,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/168-garden-gate-ln-irvine-ca-92620--2081053833,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/170-garden-gate-ln-irvine-ca-92620--1055697962,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/172-garden-gate-ln-irvine-ca-92620--2081054059,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/174-garden-gate-ln-irvine-ca-92620--2081054099,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/176-garden-gate-ln-irvine-ca-92620--1042062739,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/178-garden-gate-ln-irvine-ca-92620--1055825531,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/180-garden-gate-ln-irvine-ca-92620--1028362062,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/182-garden-gate-ln-irvine-ca-92620--2081054328,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/184-garden-gate-ln-irvine-ca-92620--1004685618,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/186-garden-gate-ln-irvine-ca-92620--2081054373,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/188-garden-gate-ln-irvine-ca-92620--1045128757,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/190-garden-gate-ln-irvine-ca-92620--2081054550,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/192-garden-gate-ln-irvine-ca-92620--1056020707,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/194-garden-gate-ln-irvine-ca-92620--2081054609,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/196-garden-gate-ln-irvine-ca-92620--2081054625,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/198-garden-gate-ln-irvine-ca-92620--1001676892,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/200-garden-gate-ln-irvine-ca-92620--2081055009,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/202-garden-gate-ln-irvine-ca-92620--1001957832,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/204-garden-gate-ln-irvine-ca-92620--1056182616,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/206-garden-gate-ln-irvine-ca-92620--1002278239,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/208-garden-gate-ln-irvine-ca-92620--1001953869,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/210-garden-gate-ln-irvine-ca-92620--1001645046,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/212-garden-gate-ln-irvine-ca-92620--2081055400,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/214-garden-gate-ln-irvine-ca-92620--2081055427,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/216-garden-gate-ln-irvine-ca-92620--2081055454,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/218-garden-gate-ln-irvine-ca-92620--2081055481,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/220-garden-gate-ln-irvine-ca-92620--2081055661,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/222-garden-gate-ln-irvine-ca-92620--2081055698,4 of 4
92620,Garden Gate Ln,49,Single Family,https://www.trulia.com/p/ca/irvine/224-garden-gate-ln-irvine-ca-92620--2081055716,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/1-bridgeport-rd-newport-coast-ca-92657--2081231599,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/5-bridgeport-rd-newport-coast-ca-92657--2081233593,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/7-bridgeport-rd-newport-coast-ca-92657--1037909485,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/9-bridgeport-rd-newport-coast-ca-92657--2081234425,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/10-bridgeport-rd-newport-coast-ca-92657--2081230550,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/11-bridgeport-rd-newport-coast-ca-92657--2081230694,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/12-bridgeport-rd-newport-coast-ca-92657--1001902891,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/15-bridgeport-rd-newport-coast-ca-92657--2081231082,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/16-bridgeport-rd-newport-coast-ca-92657--2081231204,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/17-bridgeport-rd-newport-coast-ca-92657--2081231316,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/18-bridgeport-rd-newport-coast-ca-92657--1001667301,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/19-bridgeport-rd-newport-coast-ca-92657--2081231502,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/20-bridgeport-rd-newport-coast-ca-92657--2081231748,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/21-bridgeport-rd-newport-coast-ca-92657--2081231855,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/22-bridgeport-rd-newport-coast-ca-92657--1031928211,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/23-bridgeport-rd-newport-coast-ca-92657--2081232102,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/25-bridgeport-rd-newport-coast-ca-92657--2081232223,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/26-bridgeport-rd-newport-coast-ca-92657--2081232285,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/27-bridgeport-rd-newport-coast-ca-92657--2081232342,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/29-bridgeport-rd-newport-coast-ca-92657--2081232435,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/30-bridgeport-rd-newport-coast-ca-92657--1006487766,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/31-bridgeport-rd-newport-coast-ca-92657--2081232648,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/32-bridgeport-rd-newport-coast-ca-92657--2081232695,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/33-bridgeport-rd-newport-coast-ca-92657--2081232745,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/35-bridgeport-rd-newport-coast-ca-92657--2081232814,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/37-bridgeport-rd-newport-coast-ca-92657--2081232877,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/39-bridgeport-rd-newport-coast-ca-92657--2081232940,4 of 4
92657,Bridgeport Rd,47,Single Family,https://www.trulia.com/p/ca/newport-coast/41-bridgeport-rd-newport-coast-ca-92657--2081233138,4 of 4
